UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
11,1,49,2,12,2000,1.811558486
11,0,67,8,9,2000,1.659462295
11,0,40,2,8,1300,1.64219712
11,0,59,2,13,1500,1.699605049
11,1,55,2,12,1000,1.746226641
11,0,58,2,6,1000,1.62304191
11,1,56,2,16,5000,1.74253391
11,0,50,8,16,9000,1.685859429
11,1,63,8,16,1600,1.581811372
11,1,45,8,16,6000,1.713022065
11,0,48,2,16,3000,1.648519552
11,1,51,8,12,2000,1.645657599
11,0,54,4,4,2600,1.645216905
11,1,43,8,12,1200,1.726758305
11,1,39,8,16,1800,1.706851287
11,0,46,2,5,1000,1.689483847
11,1,29,8,12,788,1.581963266
11,0,61,2,5,2000,1.742117343
11,0,26,2,12,4000,1.690235788
11,0,30,2,12,4500,1.757711932
11,0,37,8,12,3000,1.693724092
11,0,26,4,12,1400,1.704376304
11,0,35,8,12,1500,1.763612817
11,0,41,8,12,1800,1.740734374
11,0,26,8,13,1000,1.667498848
11,1,35,4,13,1720,1.752664432
11,0,27,8,11,1500,1.678513125
11,1,35,8,12,1570,1.611546457
11,0,30,8,12,2000,1.663763102
11,0,26,2,12,1200,1.593986639
11,0,57,8,16,7000,1.813162446
11,1,51,8,16,4500,1.506067212
11,0,24,8,14,3000,1.519803582
11,0,30,8,16,6000,1.716975629
11,1,28,8,9,900,1.75535753
11,0,37,8,9,1200,1.703406099
11,0,35,8,12,3600,1.785378725
11,1,25,8,12,2000,1.80207184
11,1,43,4,12,1000,1.70862396
11,0,35,4,16,10000,1.582677668
11,0,35,8,5,1222,1.810664153
11,0,50,8,8,1150,1.822057271
11,0,58,8,9,2000,1.663149534
11,1,49,8,3,500,1.544142642
11,0,36,8,10,900,1.716941354
11,0,34,8,12,1500,1.764443041
11,0,48,8,12,1200,1.644872702
11,1,37,8,12,840,1.677094289
11,1,51,8,16,1900,1.719349473
11,1,43,2,12,788,1.747745766
11,1,54,4,2,844,1.712286279
11,0,62,8,9,1600,1.724485193
11,0,34,8,1,1200,1.679673887
11,0,34,8,16,3000,1.803009957
11,1,29,2,12,350,1.68141006
11,0,63,4,1,600,1.720141552
11,1,45,8,9,1000,1.603697369
11,0,42,8,12,1007,1.664916509
11,1,25,2,12,800,1.60863281
11,1,34,8,16,2000,1.585186411
11,0,65,2,8,1800,1.687345219
11,1,28,8,16,2600,1.794668543
11,1,61,8,7,200,1.707159958
11,1,28,8,12,600,1.813213814
11,0,48,8,16,3000,1.599345295
11,1,35,8,9,400,1.607150852
11,0,42,4,16,1400,1.673457616
11,1,43,2,16,4000,1.924298533
11,0,54,2,4,5000,1.728140796
11,0,46,8,15,3000,1.921120707
11,1,53,4,12,2500,1.734365397
11,0,50,8,16,900,1.51619971
11,0,24,2,12,1500,1.79008
11,1,27,4,16,700,1.615677906
11,0,46,4,16,3000,1.73017852
11,1,28,2,13,1400,1.672533584
11,0,38,2,12,2000,1.726139646
11,0,49,4,12,2800,1.558618198
11,0,62,4,1,1550,1.779083323
11,1,18,8,12,1000,1.796513814
11,0,40,2,6,2000,1.722796513
11,1,29,4,15,1500,1.557537389
11,0,55,2,6,1000,1.828984596
11,1,29,4,8,950,1.766542798
11,0,44,8,12,2200,1.679794683
11,0,41,8,12,1300,1.573364771
11,0,30,8,7,3300,1.729142971
11,0,21,2,11,900,1.734021407
11,0,41,8,5,1600,1.689305949
11,1,60,8,1,780,1.75272209
11,0,51,8,3,1800,1.694896971
11,1,48,8,9,1200,1.728354877
11,0,23,8,12,1300,1.69033722
11,1,40,8,9,1500,1.733784478
11,1,47,8,9,788,1.82617711
11,0,21,8,12,1200,1.577059708
11,1,31,8,16,2800,1.646454246
11,0,49,4,12,5000,1.69866578
11,0,30,2,11,1500,1.57475184
11,1,49,8,4,800,1.724981677
11,0,58,8,8,2000,1.822929432
11,1,49,8,12,2200,1.818477329
11,0,64,8,7,2500,1.736836156
11,0,43,8,12,4000,1.744176774
11,1,51,2,16,3200,1.66583653
11,0,34,8,12,3000,1.605012874
11,1,32,4,16,2500,1.71016813
11,0,70,8,8,1100,1.6466355
11,1,31,8,10,1200,1.615880205
11,1,40,8,16,2400,1.690350053
11,0,49,2,12,3000,1.654899137
11,0,52,8,7,2500,1.629802604
11,0,56,8,12,3000,1.593647031
11,0,25,8,12,1500,1.545540923
11,1,21,8,13,1150,1.698353888
11,1,36,8,13,1050,1.846500001
11,0,22,8,9,1400,1.686215049
11,1,25,8,9,820,1.736413539
11,0,32,8,11,1200,1.634044871
11,0,28,2,12,1600,1.685822341
11,0,35,4,11,1680,1.855013993
11,0,26,8,12,1800,1.664985039
11,0,25,8,12,1300,1.714345073
11,1,46,8,12,1500,1.766690691
11,0,43,8,13,1800,1.754781102
11,0,53,8,6,1800,1.707265909
11,0,23,4,16,1050,1.600645438
11,1,54,8,12,1400,1.720025678
11,0,22,8,6,1200,1.786171489
11,0,30,8,12,2365,1.71899992
11,0,51,8,6,2200,1.717220136
11,1,49,8,16,4500,1.684784348
11,0,45,2,16,1400,1.789865471
11,0,31,8,6,1500,1.563385573
11,0,27,8,6,1500,1.699110023
11,1,30,8,12,3000,1.670378873
11,1,35,8,8,788,1.824210999
11,0,42,4,6,2500,1.595249299
11,0,56,4,16,2800,1.775213767
11,0,30,8,12,2000,1.624182805
11,0,37,8,5,1500,1.806207854
11,1,50,8,9,1000,1.775830515
11,1,48,8,15,1000,1.776593531
11,1,36,8,9,1300,1.662675412
11,0,33,8,12,788,1.728649124
11,1,24,4,16,2500,1.73401874
11,0,55,8,12,3000,1.674616876
11,0,38,8,2,1700,1.750534124
11,1,59,2,12,3200,1.599326047
11,0,37,8,12,1800,1.735564323
11,1,45,2,12,800,1.71992514
11,0,40,8,16,5500,1.701502321
11,0,43,2,12,3500,1.608656186
11,1,22,8,10,788,1.695728684
11,1,49,8,9,900,1.683232909
11,1,40,0,4,900,1.662915384
11,1,44,8,5,700,1.718729117
11,0,54,8,9,780,1.790763378
11,1,53,8,9,788,1.756525875
11,1,42,8,5,850,1.787786535
11,1,43,2,11,1500,1.771291987
11,1,59,8,6,300,1.78165001
11,0,36,8,12,3000,1.663732988
11,0,40,0,12,2500,1.536050239
11,1,39,8,12,1200,1.419618456
11,1,41,2,15,3500,1.823266515
11,1,34,2,16,3500,1.838548885
11,0,40,8,12,2000,1.82543984
11,1,37,8,8,800,1.629946598
11,0,43,8,10,1150,1.603255879
11,0,36,2,12,1900,1.677802145
11,0,46,8,12,1400,1.643106808
11,0,32,8,10,1300,1.707614337
11,0,26,2,14,960,1.876895953
11,0,35,8,12,900,1.808651496
11,0,35,8,12,2400,1.808315778
11,0,36,4,7,2000,1.701595416
11,1,32,2,16,2100,1.660058292
11,1,43,2,15,1900,1.610528858
11,0,22,8,10,1200,1.714157607
11,0,35,8,12,1900,1.570984493
11,0,28,8,11,1600,1.482956365
11,1,29,2,16,12500,1.735649839
11,0,36,8,16,5000,1.629585092
11,0,54,8,9,5000,1.615366013
11,1,53,8,16,6800,1.540516845
11,1,53,2,16,4000,1.780503606
11,1,27,8,16,2200,1.610457277
11,0,66,2,16,5000,1.613725512
11,1,33,2,16,10000,1.757384491
11,0,29,8,12,3000,1.693517771
11,1,38,2,12,1000,1.629281528
11,0,51,8,12,3000,1.804489156
11,0,31,2,12,1400,1.756453952
11,1,18,8,8,1000,1.627170195
11,1,43,8,9,3000,1.762774289
11,0,41,8,8,1200,1.717912089
11,0,45,2,4,2500,1.824766752
11,0,25,8,12,1300,1.686037074
11,1,40,2,11,827,1.605269929
11,0,51,8,5,1200,1.806127394
11,0,30,8,12,2100,1.710758902
11,0,77,8,1,0,1.800514911
11,1,27,8,6,35,1.713557882
11,0,20,8,9,1300,1.64556071
11,0,58,8,1,700,1.696035984
11,0,33,8,6,800,1.739771463
11,1,38,2,12,1500,1.678607347
11,1,39,8,5,300,1.746847063
11,1,50,8,1,200,1.739222554
11,0,22,2,10,2000,1.711819574
11,0,30,8,12,788,1.714301023
11,0,59,8,9,2000,1.69846794
11,0,75,2,1,300,1.691659565
11,0,51,8,12,3800,1.714948765
11,0,36,4,12,2000,1.696446939
11,0,35,2,14,5000,1.674291452
11,0,46,4,12,3800,1.632864158
11,1,60,8,6,1000,1.703384883
11,0,29,8,12,5000,1.705588902
11,1,24,8,12,1600,1.8708646
11,1,56,8,6,1500,1.653398054
11,0,62,8,3,900,1.734637234
11,0,47,8,12,3000,1.767155267
11,1,45,4,11,1800,1.636917275
11,0,45,8,6,500,1.801652212
11,0,57,8,4,1500,1.764778947
11,0,38,8,15,5000,1.775783543
11,0,41,2,12,3000,1.636514241
11,0,40,8,16,1200,1.772920659
11,0,39,8,16,1200,1.792668542
11,0,35,8,5,1200,1.822955781
11,0,42,8,1,3500,1.734192423
11,1,46,8,10,1200,1.668984881
11,0,55,4,4,1000,1.706520871
11,0,30,8,15,3500,1.731694429
11,0,29,4,16,6000,1.786530411
11,1,52,8,16,3500,1.754302005
11,0,58,2,12,10000,1.831782606
11,0,26,8,8,1400,1.554683061
11,0,50,8,2,1600,1.691954564
11,0,56,8,12,1400,1.724927253
11,0,53,4,5,788,1.661365923
11,0,59,8,9,5000,1.667740428
11,0,33,2,16,50000,1.632055507
11,1,44,4,12,872,1.59688203
11,0,59,4,5,3000,1.822128452
11,1,46,4,16,1000,1.647607354
11,1,56,8,6,1000,1.680921722
11,1,24,8,14,1500,1.638959459
11,0,44,8,5,920,1.801979099
11,0,42,8,5,788,1.678968991
11,0,28,8,15,2000,1.759103865
11,1,59,8,6,1100,1.678117985
11,1,48,2,16,1900,1.600557119
11,1,36,8,13,600,1.703238895
11,0,35,4,9,788,1.712143298
11,0,45,8,5,1000,1.590174106
11,0,46,2,12,3000,1.654622515
11,0,34,2,11,2600,1.614655069
11,1,33,8,12,1200,1.750118127
11,0,42,8,8,1200,1.729516447
11,1,39,8,16,9000,1.695269526
11,0,33,8,1,1200,1.736017572
11,0,55,2,7,2000,1.684450614
11,0,57,8,12,1000,1.717079505
11,0,54,8,1,1500,1.618100148
11,0,33,4,8,1000,1.720306493
11,0,65,8,4,600,1.768409003
11,0,47,2,11,1000,1.582617152
11,0,43,8,7,788,1.678112036
11,0,70,2,1,1000,1.550216392
11,0,51,8,5,788,1.714598703
11,0,49,2,4,1100,1.722389373
11,0,66,8,1,500,1.761616963
11,0,23,8,9,788,1.736553547
11,0,49,8,16,400,1.787658223
11,0,41,4,5,2200,1.586687003
11,0,57,2,9,3000,1.554835442
11,0,45,8,1,350,1.696601994
11,0,38,8,6,1200,1.715629248
11,0,34,8,5,300,1.821046842
11,1,50,2,16,3600,1.647177423
11,0,43,8,5,700,1.789768516
11,1,36,2,12,3200,1.764925114
11,0,35,2,16,1900,1.758190673
11,1,34,2,12,850,1.657290477
11,0,39,2,1,800,1.611025539
11,0,31,4,9,1100,1.684367737
11,1,41,8,6,788,1.816347188
11,1,52,2,5,250,1.780940748
11,0,37,8,12,1500,1.578468328
11,1,26,8,12,830,1.72200488
11,0,63,2,5,3100,1.75452349
11,0,53,8,12,2000,1.743665175
11,0,42,8,5,500,1.757978822
11,0,30,2,16,4000,1.773852901
11,0,24,2,12,912,1.682589977
11,1,34,4,16,9000,1.634008657
11,0,30,2,10,1500,1.582782181
11,0,33,8,16,3000,1.765745909
11,0,42,2,5,500,1.599556038
11,0,35,2,10,3000,1.740644217
11,0,37,8,2,550,1.682509011
11,0,28,8,6,1380,1.762091988
11,0,34,8,9,1200,1.651738749
11,1,53,4,10,400,1.686081685
11,0,48,4,12,10000,1.698279836
11,1,43,8,12,3500,1.630097439
11,1,50,2,9,850,1.750732229
11,0,45,8,6,2000,1.715607315
11,0,30,2,3,700,1.576268431
11,0,27,8,16,2800,1.835924863
11,0,42,2,9,1200,1.520590573
11,1,42,8,15,788,1.648684028
11,0,74,2,1,400,1.654439297
11,0,29,8,12,3000,1.698113914
11,0,37,4,16,1500,1.687114022
11,1,40,8,4,400,1.598936606
11,0,52,2,9,1200,1.749799275
11,0,36,4,5,3000,1.839090836
11,1,59,8,16,2000,1.747969321
11,0,33,2,12,900,1.753654496
11,1,28,8,14,1000,1.71267166
11,0,54,8,13,833,1.705382141
11,0,26,8,12,1500,1.77670076
11,0,36,2,5,2000,1.691071562
11,0,43,2,6,1000,1.77168916
11,0,45,4,5,2000,1.673878407
11,0,33,8,9,6000,1.667905732
11,0,44,2,9,1500,1.699595834
11,1,57,2,9,1700,1.783376635
11,0,49,8,2,1950,1.625062937
11,0,62,2,3,700,1.56215369
11,1,50,2,2,0,1.648279866
11,0,46,2,5,1500,1.652718392
11,0,26,2,14,1000,1.823989009
11,0,44,8,12,4000,1.682229304
11,0,56,2,16,7400,1.621325659
11,0,36,8,16,2000,1.634493449
11,1,18,2,9,1300,1.638182459
11,0,47,8,2,2500,1.717048931
11,0,56,8,1,2000,1.696290878
11,0,65,8,12,2160,1.77311366
11,1,52,2,15,5000,1.598985213
11,0,34,2,16,3000,1.644955989
11,0,23,2,16,2000,1.701008422
11,0,55,2,16,900,1.63104285
11,1,36,2,12,800,1.622086136
11,1,49,8,12,1000,1.452612925
11,1,38,8,12,1100,1.92963933
11,0,55,8,7,1576,1.784771069
11,0,23,8,12,1500,1.767414645
11,1,19,8,10,876,1.581032042
11,0,55,8,5,1500,1.773181215
11,1,46,2,6,788,1.589634025
11,0,48,4,12,2000,1.602168772
11,0,74,8,12,915,1.624728434
11,0,28,8,12,3000,1.859397066
11,0,48,4,5,2000,1.743463156
11,0,58,8,4,1500,1.774684627
11,0,40,8,12,950,1.834436987
11,0,52,8,6,2500,1.630426312
11,1,33,2,16,788,1.746412561
11,0,25,8,3,500,1.677010017
11,1,35,2,12,1200,1.705588955
11,0,33,4,1,600,1.895392848
11,0,28,8,8,1500,1.788132916
11,0,64,4,6,1800,1.799970007
11,0,44,2,16,1024,1.59511881
11,0,32,8,12,4000,1.618802608
11,0,50,8,16,5000,1.767105
11,1,47,2,12,950,1.6770713
11,0,48,8,3,788,1.716143811
11,0,36,2,9,2400,1.588658491
11,0,35,2,5,6000,1.675028891
11,0,49,8,9,788,1.761650642
11,0,37,8,8,1200,1.728178509
11,0,33,2,5,1000,1.734843566
11,1,34,8,12,3000,1.636344216
11,1,49,4,13,500,1.695115501
11,0,30,2,16,1400,1.737378909
11,1,45,6,5,640,1.661402147
11,0,21,8,12,1490,1.744793159
11,1,32,8,5,800,1.70085706
11,1,47,8,12,1000,1.632854159
11,0,38,4,6,1300,1.770374982
11,0,33,6,5,1250,1.710920206
11,0,35,2,8,1500,1.734242187
11,0,32,2,16,10000,1.796007855
11,0,40,2,5,1200,1.699405574
11,0,33,8,12,1500,1.739924232
11,1,47,2,16,400,1.703750782
11,0,41,8,13,1000,1.72841111
11,0,76,2,5,3000,1.654635044
11,0,54,2,12,4500,1.688008324
11,0,57,8,6,1500,1.564355503
11,1,44,2,15,788,1.571617277
11,0,65,6,16,7500,1.523869354
11,0,43,8,12,3000,1.65218274
11,0,41,8,5,1200,1.680496101
11,0,44,8,11,3000,1.806005115
11,0,49,2,3,1200,1.618641097
11,0,50,8,5,788,1.718602692
11,0,40,8,6,6000,1.813642064
11,1,30,6,9,1000,1.610815194
11,0,36,8,1,800,1.604337056
11,0,30,4,9,1100,1.638799055
11,1,39,8,8,788,1.700739316
11,0,43,2,12,1300,1.732959549
11,0,47,8,12,3000,1.725465585
11,0,43,2,12,4000,1.784961514
11,0,34,8,12,788,1.751371471
11,1,46,2,12,800,1.725665054
11,0,26,2,17,1200,1.65745015
11,1,30,4,14,3000,1.799484817
11,1,52,2,16,4000,1.606535833
11,0,25,8,12,1500,1.68170505
11,0,35,4,9,1300,1.599338539
11,0,44,4,16,788,1.672077902
11,1,30,8,5,360,1.698951593
11,0,20,4,11,1000,1.68253218
11,0,34,2,4,1070,1.66638877
11,0,40,2,14,850,1.771768338
11,0,51,2,1,800,1.649967467
11,0,34,2,9,788,1.671780774
11,0,32,8,12,1000,1.704952719
11,0,41,4,13,3000,1.640479855
11,0,43,8,13,1200,1.672269807
11,0,41,2,5,1200,1.737107528
11,0,26,8,12,1200,1.581115607
11,0,54,4,3,850,1.568311368
11,0,34,2,8,800,1.774410927
11,0,42,8,1,1000,1.646307888
11,0,37,8,6,850,1.732090235
11,0,41,2,5,800,1.745728019
11,0,36,2,7,300,1.702977722
11,0,43,8,4,1782,1.560636208
11,0,37,8,10,1500,1.674219065
11,0,58,4,1,600,1.686462947
11,0,54,4,1,400,1.748808066
11,0,27,8,8,1600,1.741117242
11,0,34,8,4,1300,1.655796307
11,0,30,2,12,800,1.731741178
11,0,39,2,5,1500,1.705210198
11,0,31,2,16,1500,1.739431272
11,0,50,8,2,700,1.640394445
11,0,68,8,3,0,1.70904557
11,0,53,8,5,1350,1.665130304
11,1,34,2,16,2205,1.658597706
11,0,49,2,16,1000,1.544327175
11,0,30,4,12,520,1.810298929
11,0,61,2,5,2000,1.764730133
11,0,55,8,1,800,1.687909011
11,0,35,8,5,450,1.713673267
11,0,41,8,4,500,1.630875753
11,0,50,8,3,800,1.669687171
11,0,45,2,16,800,1.59033609
11,0,27,8,12,1000,1.754233668
11,0,54,4,4,788,1.660395792
11,0,46,4,16,1300,1.637071195
11,0,50,8,8,2000,1.821092542
11,0,36,8,6,1000,1.696038732
11,0,35,8,12,3000,1.787478309
11,0,50,2,1,700,1.671655671
11,0,49,8,6,1000,1.834364024
11,0,45,8,9,700,1.70157355
11,0,41,2,9,1000,1.614011862
11,0,48,2,7,1260,1.683382974
11,0,33,8,3,700,1.686798346
11,1,41,8,12,800,1.684421808
11,1,34,2,12,2100,1.711001608
11,0,58,8,16,4500,1.574077282
11,1,53,8,16,1200,1.787901845
11,1,53,8,9,1200,1.731721733
11,0,47,2,12,4800,1.731430855
11,0,67,2,2,788,1.747848219
11,1,52,8,5,950,1.682017243
11,0,33,2,12,1578,1.607425214
11,0,62,2,4,600,1.681540548
11,0,23,2,6,788,1.845693763
11,0,38,2,4,3000,1.801992438
11,0,47,2,7,900,1.803678842
11,0,28,4,8,788,1.766506839
11,0,36,4,7,750,1.662569297
11,0,45,2,9,900,1.738681266
11,0,35,4,6,500,1.876686229
11,0,48,4,2,600,1.667511259
11,0,37,8,4,800,1.702724996
11,0,42,2,6,1000,1.752783575
11,0,59,8,2,300,1.784236243
11,0,51,2,4,800,1.733632502
11,0,32,4,4,400,1.763252255
11,0,49,2,12,788,1.793901436
11,0,37,2,7,500,1.601529985
11,0,24,2,10,1500,1.740949796
11,0,55,8,9,1000,1.735202385
11,0,37,2,4,1100,1.788198484
11,0,26,2,12,1000,1.794810495
11,1,26,2,12,788,1.647291846
11,0,43,8,4,900,1.651560245
11,0,40,4,5,1500,1.743091732
11,0,34,2,3,250,1.756492078
11,1,26,8,12,300,1.536063508
11,0,34,2,3,200,1.71945406
11,0,28,4,6,1200,1.703945879
11,0,54,8,5,1500,1.787950586
11,0,36,8,12,800,1.628291485
11,0,41,8,12,1000,1.62892377
11,1,46,2,9,400,1.600291019
11,0,37,8,12,1000,1.601786643
11,0,36,8,12,1200,1.698288261
11,0,33,2,8,5000,1.61016484
11,0,60,2,1,788,1.769079222
11,1,53,2,5,300,1.641852214
11,1,38,8,17,500,1.813618101
11,0,48,8,1,800,1.610630402
11,0,28,6,16,7000,1.77806634
11,0,76,8,3,2500,1.627631755
11,0,44,8,3,500,1.644385828
11,1,36,8,12,788,1.611261356
11,0,37,2,15,4200,1.655357365
11,0,40,8,12,2000,1.745979353
11,1,38,8,9,788,1.758146666
11,0,26,8,7,1200,1.762003782
11,0,25,8,12,1100,1.690613656
11,0,68,8,1,1200,1.733572911
11,0,50,8,1,1000,1.686326667
11,0,27,2,8,500,1.757320965
11,0,36,2,5,500,1.703907234
11,0,57,8,1,300,1.647514898
11,1,40,8,12,500,1.606429327
11,0,58,8,5,800,1.559210018
11,1,28,2,16,1400,1.771694296
11,0,26,2,5,500,1.753577822
11,0,84,8,9,1500,1.73174731
11,0,56,8,6,1000,1.746892767
11,0,33,8,4,900,1.604479446
11,0,40,4,9,1100,1.805069557
11,0,42,2,5,400,1.708824554
11,0,38,8,12,1050,1.808787249
11,0,36,8,12,788,1.771442157
11,0,32,2,3,600,1.588389986
11,0,45,8,5,2000,1.69669571
11,0,26,8,5,788,1.644104831
11,0,49,8,13,1350,1.722678398
11,0,53,2,1,1600,1.825922132
11,1,49,2,14,400,1.762938099
11,0,46,8,4,500,1.621905809
11,0,57,8,6,2500,1.684539437
11,0,51,4,5,0,1.791800643
11,0,20,8,12,800,1.761424871
11,0,47,8,16,400,1.597648379
11,0,53,2,16,2700,1.676261124
11,0,50,2,2,800,1.70885753
11,1,52,8,2,0,1.712125335
11,0,69,2,4,278,1.661195437
11,0,56,2,4,0,1.707674569
11,0,64,4,6,104,1.748274337
11,0,33,2,12,1500,1.70269432
11,0,58,8,3,3000,1.74261279
11,0,55,4,1,1125,1.883657642
11,0,85,8,3,0,1.718791994
11,1,21,8,9,300,1.699626508
11,1,57,2,12,1200,1.800421322
11,0,48,8,5,950,1.820924241
11,1,37,2,5,830,1.728405525
11,0,75,2,1,200,1.726209142
11,0,41,8,16,990,1.675795916
11,1,48,2,12,400,1.715616791
11,0,32,8,12,1500,1.753246328
11,0,55,8,3,800,1.699213881
11,0,41,8,5,500,1.707640138
11,0,20,2,12,350,1.59737849
11,1,33,4,5,0,1.692992579
11,0,45,8,1,777,1.62676023
11,0,39,4,1,1000,1.741208538
11,0,53,2,1,1500,1.657174102
11,1,41,2,12,0,1.678575089
11,1,58,8,5,0,1.707910561
11,1,31,8,12,200,1.718612843
11,0,43,2,9,1500,1.68831586
11,0,61,8,4,0,1.709328883
11,1,53,4,3,0,1.724475675
11,0,39,8,10,0,1.883402353
11,0,51,8,5,1000,1.611507564
11,0,46,8,7,375,1.761912954
11,1,76,2,2,0,1.725919794
11,0,21,8,12,1500,1.69155644
11,0,41,2,5,1000,1.691700001
11,1,26,4,16,2300,1.817844915
11,0,57,8,1,650,1.716391889
11,0,45,2,9,10000,1.688944238
11,0,45,2,9,2000,1.612817747
11,0,47,8,12,2500,1.689573295
11,0,36,2,4,3450,1.460056877
11,0,56,8,4,400,1.809092263
11,0,49,8,9,2500,1.72580424
11,0,35,2,9,6000,1.762399425
11,0,37,8,9,1800,1.714021966
11,0,33,2,9,1500,1.705783994
11,0,28,2,12,600,1.647326977
11,0,31,8,12,500,1.816351311
11,0,49,2,9,10000,1.599678607
11,0,28,8,9,700,1.764050396
11,1,38,8,12,815,1.673411579
11,0,71,2,9,1500,1.73983471
11,0,29,8,12,2500,1.689663053
11,0,38,2,5,1500,1.761358537
11,0,44,8,3,2500,1.544224601
11,0,38,4,7,1200,1.763663827
11,0,56,2,5,1500,1.791981304
11,0,77,2,3,3000,1.501478982
11,0,42,2,6,1300,1.573598306
11,0,33,2,5,1000,1.636044224
11,0,63,2,5,2000,1.681654525
11,0,34,8,5,500,1.748461788
11,0,56,2,5,1200,1.648382426
11,0,78,2,1,800,1.647430139
11,0,29,8,8,3000,1.737033458
11,0,42,8,6,1000,1.70222331
11,1,61,8,1,200,1.67106347
11,0,29,2,12,1500,1.695541211
11,0,40,8,9,800,1.484034558
11,0,31,8,8,500,1.775980776
11,0,59,8,5,2000,1.771928196
11,0,55,8,2,1800,1.734503322
11,0,41,2,7,1500,1.625041438
11,0,59,8,3,600,1.691254368
11,0,49,2,12,1500,1.695702314
11,0,65,8,3,1200,1.608447337
11,0,20,8,5,788,1.562714903
11,0,35,8,9,1300,1.664540919
11,0,39,8,3,2000,1.776467453
11,0,31,8,9,2000,1.768148206
11,0,39,8,13,2300,1.736484085
11,0,50,8,4,5000,1.767868589
11,0,22,8,12,1000,1.802252946
11,0,57,2,5,600,1.651472718
11,0,48,8,2,1200,1.788253753
11,0,57,2,3,1500,1.679803881
11,1,60,8,16,2200,1.671780788
11,0,31,8,12,1400,1.544180918
11,0,43,8,3,1500,1.651833948
11,0,48,8,7,1200,1.67985973
11,0,42,8,4,788,1.748438122
11,0,36,8,2,950,1.828849926
11,0,48,2,8,2600,1.701623708
11,0,37,8,6,788,1.670721729
11,0,48,8,8,788,1.820621493
11,0,61,8,2,500,1.674514143
11,0,31,2,12,400,1.562308898
11,0,52,8,6,950,1.593180092
11,0,79,2,1,2500,1.681543008
11,0,54,8,6,1500,1.763833965
11,1,22,8,9,300,1.781255839
11,0,40,8,5,1000,1.675083683
11,0,32,2,6,750,1.818800121
11,0,30,4,12,2700,1.793503279
11,1,20,4,5,600,1.727483688
11,0,33,8,3,1500,1.758839434
11,0,31,8,4,1170,1.750008835
11,1,27,8,12,1100,1.753019558
11,0,51,8,4,1200,1.697478046
11,0,45,8,9,1300,1.730286765
11,0,32,2,12,3800,1.719342753
11,1,37,8,8,2500,1.748310726
11,0,50,4,1,1500,1.715820672
11,0,52,2,5,5000,1.67776757
11,1,51,8,3,400,1.626663803
11,0,27,8,12,1500,1.585371996
11,0,30,2,6,1600,1.693968735
11,0,39,2,7,1300,1.724428913
11,1,34,8,12,780,1.761775928
11,0,28,8,2,1000,1.70331598
11,0,55,2,5,1800,1.872000261
11,0,53,2,3,785,1.625887004
11,0,25,4,11,1075,1.83578824
11,0,27,4,3,700,1.781769561
11,0,39,8,1,450,1.718375368
11,0,15,4,6,400,1.641466293
11,0,41,2,11,7000,1.714250923
11,0,50,8,12,4000,1.678695365
11,0,38,2,16,9800,1.814823066
11,1,40,8,10,980,1.802499579
11,0,34,2,12,8000,1.765257511
11,0,41,8,12,2000,1.720680313
11,0,54,8,9,3470,1.744344839
11,0,24,8,9,1000,1.557484002
11,0,41,2,6,10000,1.714338472
11,1,34,8,6,500,1.625701423
11,0,30,4,8,1000,1.853752172
11,0,46,2,10,500,1.762017325
11,0,51,2,5,840,1.738300152
11,0,49,8,1,300,1.656124427
11,0,31,8,9,2000,1.786445185
11,1,35,2,9,788,1.671048155
11,0,25,2,11,1200,1.577002892
11,0,31,8,12,1224,1.742209701
11,0,35,8,9,900,1.551074221
11,0,31,8,12,1580,1.713754149
11,0,27,8,3,800,1.716925816
11,0,33,8,12,500,1.630821867
11,1,41,8,5,400,1.735020823
11,0,31,4,6,500,1.592781414
11,0,37,2,9,1300,1.662919436
11,0,40,2,5,600,1.769138857
11,0,26,4,6,700,1.64970462
11,0,28,4,12,1500,1.747240064
11,0,56,8,5,500,1.867674911
11,0,20,8,9,1500,1.625084712
11,0,27,4,6,1200,1.628929304
11,0,50,8,5,200,1.652591529
11,1,51,8,5,150,1.622851702
11,0,43,8,16,450,1.621096538
11,0,60,2,5,5000,1.694803297
11,0,43,8,11,600,1.701559259
11,0,49,2,9,3000,1.810913021
11,0,58,8,4,2000,1.710440921
11,1,35,8,5,800,1.788112373
11,1,39,8,5,2000,1.674833782
11,0,34,8,6,1000,1.702231621
11,0,51,6,5,800,1.640157579
11,0,42,8,5,350,1.827138926
11,0,46,8,1,788,1.821053132
11,0,40,8,5,788,1.684360237
11,0,56,2,4,250,1.686553776
11,0,54,8,5,600,1.71110591
11,0,43,8,3,350,1.650373854
11,0,37,2,12,2000,1.652098664
11,1,46,8,16,0,1.760026523
11,0,59,8,2,2500,1.737838657
11,0,46,2,9,300,1.689475813
11,0,38,2,16,1800,1.67739478
11,0,28,4,9,1180,1.631261319
11,0,59,2,12,1100,1.736155337
11,1,52,8,16,788,1.622760268
11,0,27,2,16,3000,1.668335012
11,0,52,2,16,4500,1.781954324
11,0,45,8,15,788,1.839590076
11,0,29,4,6,1500,1.643971431
11,0,32,2,12,1200,1.823481299
11,1,53,8,5,560,1.804367603
11,0,42,8,4,390,1.709810097
11,0,25,8,6,1800,1.76905577
11,0,49,8,9,1000,1.542761182
11,1,44,2,16,1017,1.734824588
11,0,40,8,12,788,1.753827564
11,0,60,8,7,1100,1.650440239
